"first_name","last_name","amount","case"
"Samantha","Duncan","0.99","0.1287"
"Samantha","Duncan","2.99","0.3887"
"Samantha","Duncan","0.99","0.1287"
"Marion","Snyder","0.99","0.1287"
"Marion","Snyder","5.99","0.7787"
"Marion","Snyder","6.99","0.9087"
"Marion","Snyder","6.99","0.9087"
"Marion","Snyder","3.99","0.5187"
"Marion","Snyder","6.99","0.9087"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","7.99","1.0387"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","4.99","0.6487"
"Dana","Hart","4.99","0.6487"
"Dana","Hart","3.99","0.5187"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","4.99","0.6487"
"Dana","Hart","7.99","1.0387"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","7.99","1.0387"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","4.99","0.6487"
"Stacy","Cunningham","5.99","0.7787"
"Stacy","Cunningham","8.99","1.1687"
"Stacy","Cunningham","8.99","1.1687"
"Stacy","Cunningham","2.99","0.3887"
"Stacy","Cunningham","4.99","0.6487"
"Stacy","Cunningham","2.99","0.3887"
"Stacy","Cunningham","0.99","0.1287"
"Stacy","Cunningham","2.99","0.3887"
"Stacy","Cunningham","4.99","0.6487"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","6.99","0.9087"
"Ana","Bradley","2.99","0.3887"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","6.99","0.9087"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","7.99","1.0387"
"Ana","Bradley","0.99","0.1287"
"Ana","Bradley","2.99","0.3887"
"Ana","Bradley","2.99","0.3887"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","2.99","0.3887"
"Ana","Bradley","3.99","0.5187"
"Ana","Bradley","2.99","0.3887"
"Ana","Bradley","4.99","0.6487"
"Renee","Lane","4.99","0.6487"
"Renee","Lane","3.99","0.5187"
"Renee","Lane","4.99","0.6487"
"Renee","Lane","6.99","0.9087"
"Renee","Lane","2.99","0.3887"
"Renee","Lane","5.99","0.7787"
"Renee","Lane","6.99","0.9087"
"Renee","Lane","1.99","0.2587"
"Ida","Andrews","5.99","0.7787"
"Ida","Andrews","2.99","0.3887"
"Ida","Andrews","0.99","0.1287"
"Ida","Andrews","3.99","0.5187"
"Ida","Andrews","3.99","0.5187"
"Ida","Andrews","2.99","0.3887"
"Ida","Andrews","4.99","0.6487"
"Vivian","Ruiz","9.99","1.2987"
"Vivian","Ruiz","2.99","0.3887"
"Vivian","Ruiz","2.99","0.3887"
"Vivian","Ruiz","0.99","0.1287"
"Vivian","Ruiz","5.99","0.7787"
"Vivian","Ruiz","4.99","0.6487"
"Vivian","Ruiz","4.99","0.6487"
"Vivian","Ruiz","5.99","0.7787"
"Vivian","Ruiz","0.99","0.1287"
"Roberta","Harper","0.99","0.1287"
"Roberta","Harper","2.99","0.3887"
"Roberta","Harper","5.99","0.7787"
"Roberta","Harper","0.99","0.1287"
"Roberta","Harper","2.99","0.3887"
"Holly","Fox","0.99","0.1287"
"Holly","Fox","0.99","0.1287"
"Holly","Fox","5.99","0.7787"
"Holly","Fox","8.99","1.1687"
"Holly","Fox","6.99","0.9087"
"Holly","Fox","4.99","0.6487"
"Holly","Fox","3.99","0.5187"
"Holly","Fox","2.99","0.3887"
"Holly","Fox","4.99","0.6487"
"Holly","Fox","4.99","0.6487"
"Holly","Fox","3.99","0.5187"
"Holly","Fox","0.99","0.1287"
"Holly","Fox","3.99","0.5187"
"Holly","Fox","0.99","0.1287"
"Brittany","Riley","2.99","0.3887"
"Brittany","Riley","8.99","1.1687"
"Brittany","Riley","9.99","1.2987"
"Brittany","Riley","7.99","1.0387"
"Brittany","Riley","8.99","1.1687"
"Brittany","Riley","8.99","1.1687"
"Brittany","Riley","4.99","0.6487"
"Brittany","Riley","2.99","0.3887"
"Brittany","Riley","7.99","1.0387"
"Melanie","Armstrong","5.99","0.7787"
"Melanie","Armstrong","0.99","0.1287"
"Melanie","Armstrong","4.99","0.6487"
"Melanie","Armstrong","4.99","0.6487"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","5.99","0.7787"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","0.99","0.1287"
"Melanie","Armstrong","4.99","0.6487"
"Loretta","Carpenter","9.99","1.2987"
"Loretta","Carpenter","6.99","0.9087"
"Loretta","Carpenter","6.99","0.9087"
"Loretta","Carpenter","3.99","0.5187"
"Loretta","Carpenter","1.99","0.2587"
"Loretta","Carpenter","5.99","0.7787"
"Yolanda","Weaver","5.99","0.7787"
"Yolanda","Weaver","6.99","0.9087"
"Yolanda","Weaver","4.99","0.6487"
"Yolanda","Weaver","6.99","0.9087"
"Yolanda","Weaver","0.99","0.1287"
"Yolanda","Weaver","9.99","1.2987"
"Yolanda","Weaver","2.99","0.3887"
"Yolanda","Weaver","0.99","0.1287"
"Yolanda","Weaver","0.99","0.1287"
"Yolanda","Weaver","4.99","0.6487"
"Yolanda","Weaver","2.99","0.3887"
"Yolanda","Weaver","0.99","0.1287"
"Jeanette","Greene","2.99","0.3887"
"Jeanette","Greene","4.99","0.6487"
"Laurie","Lawrence","0.99","0.1287"
"Laurie","Lawrence","7.99","1.0387"
"Laurie","Lawrence","4.99","0.6487"
"Laurie","Lawrence","4.99","0.6487"
"Laurie","Lawrence","5.99","0.7787"
"Laurie","Lawrence","4.99","0.6487"
"Laurie","Lawrence","7.99","1.0387"
"Laurie","Lawrence","4.99","0.6487"
"Laurie","Lawrence","6.99","0.9087"
"Laurie","Lawrence","2.99","0.3887"
"Katie","Elliott","2.99","0.3887"
"Katie","Elliott","0.99","0.1287"
"Katie","Elliott","4.99","0.6487"
"Katie","Elliott","2.99","0.3887"
"Katie","Elliott","0.99","0.1287"
"Katie","Elliott","2.99","0.3887"
"Katie","Elliott","4.99","0.6487"
"Katie","Elliott","4.99","0.6487"
"Katie","Elliott","6.99","0.9087"
"Katie","Elliott","5.99","0.7787"
"Kristen","Chavez","5.99","0.7787"
"Kristen","Chavez","3.99","0.5187"
"Kristen","Chavez","0.99","0.1287"
"Kristen","Chavez","7.99","1.0387"
"Kristen","Chavez","4.99","0.6487"
"Kristen","Chavez","4.99","0.6487"
"Vanessa","Sims","4.99","0.6487"
"Vanessa","Sims","7.99","1.0387"
"Vanessa","Sims","2.99","0.3887"
"Vanessa","Sims","0.99","0.1287"
"Vanessa","Sims","0.99","0.1287"
"Vanessa","Sims","0.99","0.1287"
"Vanessa","Sims","7.99","1.0387"
"Vanessa","Sims","11.99","1.5587"
"Alma","Austin","2.99","0.3887"
"Alma","Austin","0.99","0.1287"
"Alma","Austin","0.99","0.1287"
"Alma","Austin","0.99","0.1287"
"Alma","Austin","8.99","1.1687"
"Alma","Austin","5.99","0.7787"
"Alma","Austin","5.99","0.7787"
"Alma","Austin","0.99","0.1287"
"Sue","Peters","3.99","0.5187"
"Sue","Peters","0.99","0.1287"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","2.99","0.3887"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","2.99","0.3887"
"Sue","Peters","1.99","0.2587"
"Sue","Peters","0.99","0.1287"
"Sue","Peters","3.99","0.5187"
"Sue","Peters","9.99","1.2987"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","2.99","0.3887"
"Sue","Peters","0.99","0.1287"
"Sue","Peters","8.99","1.1687"
"Elsie","Kelley","0.99","0.1287"
"Elsie","Kelley","3.99","0.5187"
"Elsie","Kelley","6.99","0.9087"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","1.99","0.2587"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","5.99","0.7787"
"Elsie","Kelley","5.99","0.7787"
"Elsie","Kelley","5.99","0.7787"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","6.99","0.9087"
"Elsie","Kelley","4.99","0.6487"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","8.99","1.1687"
"Beth","Franklin","2.99","0.3887"
"Beth","Franklin","0.99","0.1287"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","0.99","0.1287"
"Beth","Franklin","3.99","0.5187"
"Jeanne","Lawson","2.99","0.3887"
"Jeanne","Lawson","8.99","1.1687"
"Jeanne","Lawson","5.99","0.7787"
"Jeanne","Lawson","10.99","1.4287"
"Jeanne","Lawson","6.99","0.9087"
"Jeanne","Lawson","4.99","0.6487"
"Jeanne","Lawson","5.99","0.7787"
"Jeanne","Lawson","6.99","0.9087"
"Vicki","Fields","5.99","0.7787"
"Vicki","Fields","3.99","0.5187"
"Vicki","Fields","0.99","0.1287"
"Vicki","Fields","0.99","0.1287"
"Vicki","Fields","4.99","0.6487"
"Vicki","Fields","9.99","1.2987"
"Vicki","Fields","3.99","0.5187"
"Vicki","Fields","2.99","0.3887"
"Vicki","Fields","2.99","0.3887"
"Vicki","Fields","2.99","0.3887"
"Vicki","Fields","2.99","0.3887"
"Vicki","Fields","5.99","0.7787"
"Lucy","Wheeler","4.99","0.6487"
"Lucy","Wheeler","5.99","0.7787"
"Lucy","Wheeler","2.99","0.3887"
"Lucy","Wheeler","6.99","0.9087"
"Lucy","Wheeler","0.99","0.1287"
"Tonya","Chapman","2.99","0.3887"
"Tonya","Chapman","4.99","0.6487"
"Tonya","Chapman","6.99","0.9087"
"Tonya","Chapman","0.99","0.1287"
"Tonya","Chapman","8.99","1.1687"
"Tonya","Chapman","6.99","0.9087"
"Tonya","Chapman","2.99","0.3887"
"Tonya","Chapman","9.99","1.2987"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","8.99","1.1687"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","2.99","0.3887"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","7.99","1.0387"
"Ella","Oliver","6.99","0.9087"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","0.99","0.1287"
"Ella","Oliver","8.99","1.1687"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","4.99","0.6487"
"Stacey","Montgomery","8.99","1.1687"
"Stacey","Montgomery","3.99","0.5187"
"Stacey","Montgomery","0.99","0.1287"
"Stacey","Montgomery","4.99","0.6487"
"Stacey","Montgomery","5.99","0.7787"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","0.99","0.1287"
"Stacey","Montgomery","1.99","0.2587"
"Stacey","Montgomery","7.99","1.0387"
"Stacey","Montgomery","6.99","0.9087"
"Stacey","Montgomery","5.99","0.7787"
"Wilma","Richards","4.99","0.6487"
"Wilma","Richards","0.99","0.1287"
"Wilma","Richards","7.99","1.0387"
"Wilma","Richards","0.99","0.1287"
"Wilma","Richards","3.99","0.5187"
"Wilma","Richards","2.99","0.3887"
"Wilma","Richards","5.99","0.7787"
"Wilma","Richards","4.99","0.6487"
"Wilma","Richards","2.99","0.3887"
"Gina","Williamson","2.99","0.3887"
"Gina","Williamson","3.99","0.5187"
"Gina","Williamson","4.99","0.6487"
"Gina","Williamson","0.99","0.1287"
"Gina","Williamson","6.99","0.9087"
"Kristin","Johnston","3.99","0.5187"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","2.99","0.3887"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","2.99","0.3887"
"Kristin","Johnston","9.99","1.2987"
"Kristin","Johnston","2.99","0.3887"
"Kristin","Johnston","0.99","0.1287"
"Kristin","Johnston","0.99","0.1287"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","0.99","0.1287"
"Kristin","Johnston","2.99","0.3887"
"Jessie","Banks","2.99","0.3887"
"Jessie","Banks","2.99","0.3887"
"Jessie","Banks","1.99","0.2587"
"Jessie","Banks","0.99","0.1287"
"Jessie","Banks","0.99","0.1287"
"Jessie","Banks","4.99","0.6487"
"Jessie","Banks","2.99","0.3887"
"Jessie","Banks","2.99","0.3887"
"Jessie","Banks","2.99","0.3887"
"Jessie","Banks","0.99","0.1287"
"Natalie","Meyer","4.99","0.6487"
"Natalie","Meyer","0.99","0.1287"
"Natalie","Meyer","7.99","1.0387"
"Natalie","Meyer","0.99","0.1287"
"Natalie","Meyer","2.99","0.3887"
"Natalie","Meyer","4.99","0.6487"
"Natalie","Meyer","4.99","0.6487"
"Natalie","Meyer","2.99","0.3887"
"Natalie","Meyer","4.99","0.6487"
"Agnes","Bishop","5.99","0.7787"
"Agnes","Bishop","6.99","0.9087"
"Agnes","Bishop","2.99","0.3887"
"Agnes","Bishop","2.99","0.3887"
"Agnes","Bishop","4.99","0.6487"
"Agnes","Bishop","4.99","0.6487"
"Agnes","Bishop","4.99","0.6487"
"Agnes","Bishop","0.99","0.1287"
"Agnes","Bishop","2.99","0.3887"
"Vera","Mccoy","2.99","0.3887"
"Vera","Mccoy","2.99","0.3887"
"Vera","Mccoy","0.99","0.1287"
"Vera","Mccoy","5.99","0.7787"
"Vera","Mccoy","5.99","0.7787"
"Vera","Mccoy","4.99","0.6487"
"Vera","Mccoy","0.99","0.1287"
"Willie","Howell","2.99","0.3887"
"Willie","Howell","0.99","0.1287"
"Willie","Howell","4.99","0.6487"
"Willie","Howell","0.99","0.1287"
"Willie","Howell","5.99","0.7787"
"Willie","Howell","4.99","0.6487"
"Willie","Howell","4.99","0.6487"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","0.99","0.1287"
"Charlene","Alvarez","3.99","0.5187"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","2.99","0.3887"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","2.99","0.3887"
"Charlene","Alvarez","2.99","0.3887"
"Charlene","Alvarez","4.99","0.6487"
"Charlene","Alvarez","4.99","0.6487"
"Bessie","Morrison","4.99","0.6487"
"Bessie","Morrison","4.99","0.6487"
"Bessie","Morrison","2.99","0.3887"
"Bessie","Morrison","0.99","0.1287"
"Bessie","Morrison","3.99","0.5187"
"Bessie","Morrison","2.99","0.3887"
"Bessie","Morrison","5.99","0.7787"
"Bessie","Morrison","0.99","0.1287"
"Bessie","Morrison","7.99","1.0387"
"Bessie","Morrison","8.99","1.1687"
"Delores","Hansen","2.99","0.3887"
"Delores","Hansen","2.99","0.3887"
"Delores","Hansen","2.99","0.3887"
"Melinda","Fernandez","4.99","0.6487"
"Melinda","Fernandez","5.99","0.7787"
"Melinda","Fernandez","0.99","0.1287"
"Melinda","Fernandez","4.99","0.6487"
"Melinda","Fernandez","7.99","1.0387"
"Melinda","Fernandez","5.99","0.7787"
"Melinda","Fernandez","2.99","0.3887"
"Pearl","Garza","0.99","0.1287"
"Pearl","Garza","4.99","0.6487"
"Pearl","Garza","2.99","0.3887"
"Pearl","Garza","4.99","0.6487"
"Pearl","Garza","0.99","0.1287"
"Pearl","Garza","5.99","0.7787"
"Pearl","Garza","5.99","0.7787"
"Pearl","Garza","2.99","0.3887"
"Pearl","Garza","0.99","0.1287"
"Pearl","Garza","1.99","0.2587"
"Arlene","Harvey","2.99","0.3887"
"Arlene","Harvey","1.99","0.2587"
"Arlene","Harvey","0.99","0.1287"
"Arlene","Harvey","5.99","0.7787"
"Arlene","Harvey","4.99","0.6487"
"Arlene","Harvey","5.99","0.7787"
"Maureen","Little","1.99","0.2587"
"Maureen","Little","6.99","0.9087"
"Maureen","Little","4.99","0.6487"
"Maureen","Little","0.99","0.1287"
"Maureen","Little","0.99","0.1287"
"Maureen","Little","4.99","0.6487"
"Maureen","Little","2.99","0.3887"
"Maureen","Little","4.99","0.6487"
"Maureen","Little","2.99","0.3887"
"Maureen","Little","5.99","0.7787"
"Colleen","Burton","3.99","0.5187"
"Colleen","Burton","0.99","0.1287"
"Colleen","Burton","4.99","0.6487"
"Colleen","Burton","0.99","0.1287"
"Colleen","Burton","4.99","0.6487"
"Allison","Stanley","4.99","0.6487"
"Allison","Stanley","0.99","0.1287"
"Allison","Stanley","2.99","0.3887"
"Allison","Stanley","4.99","0.6487"
"Tamara","Nguyen","4.99","0.6487"
"Tamara","Nguyen","2.99","0.3887"
"Tamara","Nguyen","0.99","0.1287"
"Tamara","Nguyen","4.99","0.6487"
"Tamara","Nguyen","5.99","0.7787"
"Tamara","Nguyen","4.99","0.6487"
"Tamara","Nguyen","2.99","0.3887"
"Joy","George","2.99","0.3887"
"Joy","George","5.99","0.7787"
"Joy","George","5.99","0.7787"
"Joy","George","2.99","0.3887"
"Joy","George","1.99","0.2587"
"Joy","George","7.99","1.0387"
"Joy","George","0.99","0.1287"
"Joy","George","0.99","0.1287"
"Joy","George","5.99","0.7787"
"Joy","George","2.99","0.3887"
"Georgia","Jacobs","2.99","0.3887"
"Georgia","Jacobs","7.99","1.0387"
"Georgia","Jacobs","5.99","0.7787"
"Georgia","Jacobs","0.99","0.1287"
"Georgia","Jacobs","8.99","1.1687"
"Georgia","Jacobs","3.99","0.5187"
"Georgia","Jacobs","6.99","0.9087"
"Georgia","Jacobs","0.99","0.1287"
"Georgia","Jacobs","4.99","0.6487"
"Georgia","Jacobs","2.99","0.3887"
"Georgia","Jacobs","3.99","0.5187"
"Constance","Reid","6.99","0.9087"
"Constance","Reid","0.99","0.1287"
"Constance","Reid","2.99","0.3887"
"Constance","Reid","2.99","0.3887"
"Constance","Reid","0.99","0.1287"
"Constance","Reid","0.99","0.1287"
"Constance","Reid","2.99","0.3887"
"Lillie","Kim","4.99","0.6487"
"Lillie","Kim","5.99","0.7787"
"Lillie","Kim","2.99","0.3887"
"Lillie","Kim","2.99","0.3887"
"Lillie","Kim","1.99","0.2587"
"Lillie","Kim","0.99","0.1287"
"Claudia","Fuller","0.99","0.1287"
"Claudia","Fuller","6.99","0.9087"
"Claudia","Fuller","7.99","1.0387"
"Claudia","Fuller","4.99","0.6487"
"Claudia","Fuller","0.99","0.1287"
"Claudia","Fuller","3.99","0.5187"
"Claudia","Fuller","3.99","0.5187"
"Claudia","Fuller","0.99","0.1287"
"Claudia","Fuller","4.99","0.6487"
"Claudia","Fuller","5.99","0.7787"
"Claudia","Fuller","2.99","0.3887"
"Claudia","Fuller","5.99","0.7787"
"Claudia","Fuller","2.99","0.3887"
"Jackie","Lynch","2.99","0.3887"
"Jackie","Lynch","4.99","0.6487"
"Jackie","Lynch","0.99","0.1287"
"Jackie","Lynch","0.99","0.1287"
"Jackie","Lynch","3.99","0.5187"
"Jackie","Lynch","6.99","0.9087"
"Marcia","Dean","6.99","0.9087"
"Marcia","Dean","3.99","0.5187"
"Marcia","Dean","5.99","0.7787"
"Marcia","Dean","4.99","0.6487"
"Marcia","Dean","2.99","0.3887"
"Marcia","Dean","2.99","0.3887"
"Marcia","Dean","7.99","1.0387"
"Marcia","Dean","4.99","0.6487"
"Marcia","Dean","7.99","1.0387"
"Marcia","Dean","4.99","0.6487"
"Tanya","Gilbert","4.99","0.6487"
"Tanya","Gilbert","11.99","1.5587"
"Tanya","Gilbert","5.99","0.7787"
"Tanya","Gilbert","0.99","0.1287"
"Tanya","Gilbert","6.99","0.9087"
"Tanya","Gilbert","6.99","0.9087"
"Tanya","Gilbert","6.99","0.9087"
"Tanya","Gilbert","3.99","0.5187"
"Tanya","Gilbert","8.99","1.1687"
"Tanya","Gilbert","0.99","0.1287"
"Tanya","Gilbert","1.99","0.2587"
"Nellie","Garrett","5.99","0.7787"
"Nellie","Garrett","5.99","0.7787"
"Nellie","Garrett","2.99","0.3887"
"Nellie","Garrett","2.99","0.3887"
"Nellie","Garrett","4.99","0.6487"
"Nellie","Garrett","8.99","1.1687"
"Nellie","Garrett","0.99","0.1287"
"Minnie","Romero","0.99","0.1287"
"Minnie","Romero","2.99","0.3887"
"Minnie","Romero","2.99","0.3887"
"Minnie","Romero","4.99","0.6487"
"Minnie","Romero","0.99","0.1287"
"Minnie","Romero","4.99","0.6487"
"Minnie","Romero","1.99","0.2587"
"Minnie","Romero","4.99","0.6487"
"Minnie","Romero","4.99","0.6487"
"Minnie","Romero","3.99","0.5187"
"Minnie","Romero","1.99","0.2587"
"Marlene","Welch","7.99","1.0387"
"Marlene","Welch","3.99","0.5187"
"Marlene","Welch","6.99","0.9087"
"Marlene","Welch","2.99","0.3887"
"Marlene","Welch","4.99","0.6487"
"Marlene","Welch","8.99","1.1687"
"Marlene","Welch","2.99","0.3887"
"Marlene","Welch","0.99","0.1287"
"Heidi","Larson","3.99","0.5187"
"Heidi","Larson","2.99","0.3887"
"Heidi","Larson","1.99","0.2587"
"Heidi","Larson","4.99","0.6487"
"Heidi","Larson","4.99","0.6487"
"Heidi","Larson","2.99","0.3887"
"Heidi","Larson","7.99","1.0387"
"Heidi","Larson","2.99","0.3887"
"Heidi","Larson","0.99","0.1287"
"Heidi","Larson","2.99","0.3887"
"Heidi","Larson","2.99","0.3887"
"Heidi","Larson","4.99","0.6487"
"Glenda","Frazier","0.99","0.1287"
"Glenda","Frazier","4.99","0.6487"
"Glenda","Frazier","9.99","1.2987"
"Glenda","Frazier","0.99","0.1287"
"Glenda","Frazier","4.99","0.6487"
"Glenda","Frazier","0.99","0.1287"
"Glenda","Frazier","4.99","0.6487"
"Glenda","Frazier","7.99","1.0387"
"Glenda","Frazier","4.99","0.6487"
"Glenda","Frazier","9.99","1.2987"
"Glenda","Frazier","0.99","0.1287"
"Glenda","Frazier","5.99","0.7787"
"Glenda","Frazier","0.99","0.1287"
"Glenda","Frazier","0.99","0.1287"
"Lydia","Burke","2.99","0.3887"
"Lydia","Burke","2.99","0.3887"
"Lydia","Burke","2.99","0.3887"
"Lydia","Burke","0.99","0.1287"
"Lydia","Burke","3.99","0.5187"
"Lydia","Burke","1.99","0.2587"
"Lydia","Burke","2.99","0.3887"
"Viola","Hanson","6.99","0.9087"
"Viola","Hanson","2.99","0.3887"
"Viola","Hanson","0.99","0.1287"
"Viola","Hanson","9.99","1.2987"
"Viola","Hanson","9.99","1.2987"
"Viola","Hanson","4.99","0.6487"
"Viola","Hanson","0.99","0.1287"
"Viola","Hanson","0.99","0.1287"
"Viola","Hanson","0.99","0.1287"
"Viola","Hanson","0.99","0.1287"
"Viola","Hanson","1.99","0.2587"
"Viola","Hanson","3.99","0.5187"
"Courtney","Day","0.99","0.1287"
"Courtney","Day","0.99","0.1287"
"Courtney","Day","0.99","0.1287"
"Courtney","Day","7.99","1.0387"
"Courtney","Day","0.99","0.1287"
"Courtney","Day","6.99","0.9087"
"Marian","Mendoza","2.99","0.3887"
"Marian","Mendoza","5.99","0.7787"
"Marian","Mendoza","6.99","0.9087"
"Marian","Mendoza","4.99","0.6487"
"Marian","Mendoza","6.99","0.9087"
"Marian","Mendoza","2.99","0.3887"
"Stella","Moreno","1.99","0.2587"
"Stella","Moreno","6.99","0.9087"
"Stella","Moreno","2.99","0.3887"
"Stella","Moreno","2.99","0.3887"
"Stella","Moreno","0.99","0.1287"
"Stella","Moreno","4.99","0.6487"
"Stella","Moreno","7.99","1.0387"
"Stella","Moreno","4.99","0.6487"
"Stella","Moreno","4.99","0.6487"
"Stella","Moreno","4.99","0.6487"
"Stella","Moreno","4.99","0.6487"
"Caroline","Bowman","4.99","0.6487"
"Caroline","Bowman","0.99","0.1287"
"Caroline","Bowman","0.99","0.1287"
"Caroline","Bowman","0.99","0.1287"
"Caroline","Bowman","5.99","0.7787"
"Dora","Medina","1.99","0.2587"
"Dora","Medina","4.99","0.6487"
"Dora","Medina","0.99","0.1287"
"Dora","Medina","4.99","0.6487"
"Dora","Medina","0.99","0.1287"
"Dora","Medina","6.99","0.9087"
"Jo","Fowler","4.99","0.6487"
"Jo","Fowler","0.99","0.1287"
"Jo","Fowler","0.99","0.1287"
"Jo","Fowler","4.99","0.6487"
"Jo","Fowler","5.99","0.7787"
"Jo","Fowler","4.99","0.6487"
"Jo","Fowler","6.99","0.9087"
"Vickie","Brewer","7.99","1.0387"
"Vickie","Brewer","0.99","0.1287"
"Vickie","Brewer","3.99","0.5187"
"Vickie","Brewer","4.99","0.6487"
"Vickie","Brewer","2.99","0.3887"
"Vickie","Brewer","2.99","0.3887"
"Vickie","Brewer","6.99","0.9087"
"Vickie","Brewer","0.99","0.1287"
"Vickie","Brewer","2.99","0.3887"
"Vickie","Brewer","4.99","0.6487"
"Mattie","Hoffman","0.99","0.1287"
"Mattie","Hoffman","2.99","0.3887"
"Mattie","Hoffman","0.99","0.1287"
"Mattie","Hoffman","4.99","0.6487"
"Mattie","Hoffman","5.99","0.7787"
"Mattie","Hoffman","4.99","0.6487"
"Terry","Carlson","4.99","0.6487"
"Terry","Carlson","2.99","0.3887"
"Terry","Carlson","6.99","0.9087"
"Terry","Carlson","0.99","0.1287"
"Terry","Carlson","5.99","0.7787"
"Terry","Carlson","5.99","0.7787"
"Terry","Carlson","3.99","0.5187"
"Terry","Carlson","4.99","0.6487"
"Terry","Carlson","7.99","1.0387"
"Terry","Carlson","4.99","0.6487"
"Terry","Carlson","2.99","0.3887"
"Maxine","Silva","4.99","0.6487"
"Maxine","Silva","0.99","0.1287"
"Maxine","Silva","6.99","0.9087"
"Maxine","Silva","0.99","0.1287"
"Maxine","Silva","0.99","0.1287"
"Maxine","Silva","2.99","0.3887"
"Maxine","Silva","0.99","0.1287"
"Maxine","Silva","4.99","0.6487"
"Maxine","Silva","4.99","0.6487"
"Maxine","Silva","2.99","0.3887"
"Maxine","Silva","4.99","0.6487"
"Maxine","Silva","0.99","0.1287"
"Irma","Pearson","4.99","0.6487"
"Irma","Pearson","7.99","1.0387"
"Irma","Pearson","2.99","0.3887"
"Irma","Pearson","0.99","0.1287"
"Irma","Pearson","0.99","0.1287"
"Irma","Pearson","8.99","1.1687"
"Irma","Pearson","3.99","0.5187"
"Mabel","Holland","4.99","0.6487"
